repo_name,link_url,node_1_type,node_1_id,node_1_author,node_1_num_comment,node_2_type,node_2_id,node_2_author,node_2_num_commentslink_type
MithrilJS/mithril.js,,pull_request,2294,https://github.com/CreaturesInUnitards,1,issue,2295,https://github.com/dead-claudia,25,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2297#issue-380550919,pull_request,2297,https://github.com/dead-claudia,1,issue,2270,https://github.com/dead-claudia,0,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/250#issuecomment-55994393,issue,250,https://github.com/lhorie,14,pull_request,256,https://github.com/zzmp,3,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2299#issue-380946345,pull_request,2299,https://github.com/dead-claudia,1,pull_request,2286,https://github.com/dead-claudia,4,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/254#issuecomment-55991380,pull_request,254,https://github.com/zzmp,5,issue,250,https://github.com/lhorie,14,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2304#issuecomment-439798732,issue,2304,https://github.com/spacejack,3,issue,2284,https://github.com/dead-claudia,7,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/256#issue-43102905,pull_request,256,https://github.com/zzmp,3,pull_request,264,https://github.com/zzmp,10,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2307#issue-382715232,issue,2307,https://github.com/ChrisGitIt,15,issue,1838,https://github.com/dineshselvantdm-zz,46,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/256#issue-43102905,pull_request,256,https://github.com/zzmp,3,pull_request,264,https://github.com/zzmp,10,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2030#issue-277482453,pull_request,2030,https://github.com/eladzlot,10,issue,2315,https://github.com/dead-claudia,2,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2149#issue-322603850,pull_request,2149,https://github.com/kylebakerio,6,pull_request,2316,https://github.com/StephanHoyer,3,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2284#issue-377576404,issue,2284,https://github.com/dead-claudia,7,pull_request,2317,https://github.com/dead-claudia,0,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2320#issue-386079838,pull_request,2320,https://github.com/dead-claudia,1,pull_request,2318,https://github.com/dead-claudia,6,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2320#issue-386079838,pull_request,2320,https://github.com/dead-claudia,1,issue,2319,https://github.com/bit-less,1,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2323#issuecomment-443546747,issue,2323,https://github.com/barneycarroll,2,pull_request,2320,https://github.com/dead-claudia,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2323#issuecomment-443546747,issue,2323,https://github.com/barneycarroll,2,pull_request,2320,https://github.com/dead-claudia,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2326#issue-387061115,pull_request,2326,https://github.com/fuzetsu,0,issue,2325,https://github.com/fuzetsu,0,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2326#issue-387061115,pull_request,2326,https://github.com/fuzetsu,0,issue,2325,https://github.com/fuzetsu,0,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2327#issue-387408858,pull_request,2327,https://github.com/barneycarroll,0,pull_request,2328,https://github.com/dead-claudia,2,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2327#issue-387408858,pull_request,2327,https://github.com/barneycarroll,0,pull_request,2328,https://github.com/dead-claudia,2,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2330#issue-387454428,pull_request,2330,https://github.com/fuzetsu,1,issue,2329,https://github.com/fuzetsu,0,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2330#issue-387454428,pull_request,2330,https://github.com/fuzetsu,1,issue,2329,https://github.com/fuzetsu,0,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2539#issue-501873213,pull_request,2539,https://github.com/dead-claudia,0,issue,2331,https://github.com/dead-claudia,2,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/526#issuecomment-449976838,issue,526,https://github.com/lhorie,20,issue,2334,https://github.com/dead-claudia,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2341#issue-391591177,pull_request,2341,https://github.com/dead-claudia,5,issue,2336,https://github.com/dead-claudia,13,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2337#issuecomment-448843421,pull_request,2337,https://github.com/porsager,23,issue,2340,https://github.com/dead-claudia,3,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/378#issuecomment-66623938,issue,378,https://github.com/lawrence-dol,51,pull_request,291,https://github.com/bsuh,21,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2337#issuecomment-448843421,pull_request,2337,https://github.com/porsager,23,issue,2340,https://github.com/dead-claudia,3,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2366#issue-405833265,pull_request,2366,https://github.com/dead-claudia,14,pull_request,2341,https://github.com/dead-claudia,5,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2337#issuecomment-447673019,pull_request,2337,https://github.com/porsager,23,issue,2339,https://github.com/dead-claudia,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2366#issue-405833265,pull_request,2366,https://github.com/dead-claudia,14,pull_request,2346,https://github.com/dead-claudia,8,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2347#issuecomment-449166699,issue,2347,https://github.com/pygy,7,issue,2339,https://github.com/dead-claudia,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/1687#issuecomment-511963403,issue,1687,https://github.com/orbitbot,12,pull_request,2348,https://github.com/porsager,30,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2465#issue-466073346,pull_request,2465,https://github.com/dead-claudia,1,pull_request,2353,https://github.com/mike-ward,2,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2469#issue-467444844,pull_request,2469,https://github.com/dead-claudia,13,issue,2354,https://github.com/andershol,6,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2148#issuecomment-452045791,issue,2148,https://github.com/futurist,31,issue,2355,https://github.com/brentropy,8,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2357#issue-396490649,pull_request,2357,https://github.com/gamb,0,pull_request,2207,https://github.com/porsager,13,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2361#issue-401780887,pull_request,2361,https://github.com/dead-claudia,7,issue,2360,https://github.com/orbitbot,2,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2361#issue-401780887,pull_request,2361,https://github.com/dead-claudia,7,issue,2378,https://github.com/atstp,1,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2369#issue-406307665,pull_request,2369,https://github.com/charlag,5,issue,2365,https://github.com/charlag,7,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/1886#issuecomment-463476599,issue,1886,https://github.com/Qrokqt,18,pull_request,2366,https://github.com/dead-claudia,14,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2418#issue-449889520,issue,2418,https://github.com/ACXgit,0,pull_request,2369,https://github.com/charlag,5,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/1687#issuecomment-511963403,issue,1687,https://github.com/orbitbot,12,issue,2375,https://github.com/dead-claudia,7,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2361#issue-401780887,pull_request,2361,https://github.com/dead-claudia,7,issue,2378,https://github.com/atstp,1,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2379#issue-411411662,issue,2379,https://github.com/dead-claudia,0,pull_request,2214,https://github.com/dead-claudia,4,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2380#issuecomment-468915293,issue,2380,https://github.com/dead-claudia,3,pull_request,2366,https://github.com/dead-claudia,14,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2469#issue-467444844,pull_request,2469,https://github.com/dead-claudia,13,issue,2387,https://github.com/dead-claudia,0,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2388#issue-416971116,issue,2388,https://github.com/Niklas81,24,issue,1907,https://github.com/dead-claudia,22,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2389#issue-417605670,issue,2389,https://github.com/spacejack,2,issue,2224,https://github.com/graforlock,9,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/341#issuecomment-63156684,issue,341,https://github.com/g00fy-,20,issue,60,https://github.com/sanderhahn,12,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2405#issue-432755452,pull_request,2405,https://github.com/soulofmischief,6,issue,2391,https://github.com/RobertAKARobin,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/1253#issue-171785299,pull_request,1253,https://github.com/pygy,1,issue,348,https://github.com/Ryan-McMillan,4,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2397#issuecomment-478183351,pull_request,2397,https://github.com/mikeshatch,5,issue,2398,https://github.com/dead-claudia,3,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2397#issuecomment-478183351,pull_request,2397,https://github.com/mikeshatch,5,issue,2398,https://github.com/dead-claudia,3,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2400#issuecomment-478553252,pull_request,2400,https://github.com/ayushjain9501,1,pull_request,2401,https://github.com/ayushjain9501,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2400#issuecomment-478553252,pull_request,2400,https://github.com/ayushjain9501,1,pull_request,2401,https://github.com/ayushjain9501,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2766#issuecomment-1114295155,pull_request,2766,https://github.com/JAForbes,8,pull_request,2405,https://github.com/soulofmischief,6,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2406#issue-433017430,issue,2406,https://github.com/designMoreWeb,4,pull_request,2366,https://github.com/dead-claudia,14,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/1771#issue-218947881,issue,1771,https://github.com/kurtmilam,20,issue,358,https://github.com/kvanbere,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2414#issuecomment-513272873,issue,2414,https://github.com/nickolasgregory,5,issue,2478,https://github.com/spacejack,3,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2422#issue-450851305,pull_request,2422,https://github.com/dead-claudia,2,issue,2417,https://github.com/dead-claudia,6,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/370#issue-50865803,issue,370,https://github.com/lawrence-dol,2,issue,378,https://github.com/lawrence-dol,51,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/371#issuecomment-65885083,issue,371,https://github.com/barneycarroll,15,issue,378,https://github.com/lawrence-dol,51,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/1886#issue-239242091,issue,1886,https://github.com/Qrokqt,18,issue,2420,https://github.com/fuzetsu,5,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2418#issue-449889520,issue,2418,https://github.com/ACXgit,0,pull_request,2369,https://github.com/charlag,5,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2422#issue-450851305,pull_request,2422,https://github.com/dead-claudia,2,issue,2417,https://github.com/dead-claudia,6,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2423#issuecomment-499409996,issue,2423,https://github.com/erikvullings,7,pull_request,2425,https://github.com/erikvullings,5,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2425#issue-452910299,pull_request,2425,https://github.com/erikvullings,5,pull_request,2430,https://github.com/shadowhand,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/371#issuecomment-65885083,issue,371,https://github.com/barneycarroll,15,issue,378,https://github.com/lawrence-dol,51,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2427#issuecomment-500152039,pull_request,2427,https://github.com/shadowhand,2,issue,2423,https://github.com/erikvullings,7,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2425#issue-452910299,pull_request,2425,https://github.com/erikvullings,5,pull_request,2430,https://github.com/shadowhand,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2447#issue-463623322,pull_request,2447,https://github.com/dead-claudia,0,pull_request,2431,https://github.com/boazblake,1,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2248#issuecomment-502763875,issue,2248,https://github.com/ACXgit,5,issue,2434,https://github.com/yossicadaner,2,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2453#issue-464781242,pull_request,2453,https://github.com/dead-claudia,0,issue,2437,https://github.com/chocolatkey,0,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/2444#issuecomment-506344897,issue,2444,https://github.com/anderspitman,7,issue,2423,https://github.com/erikvullings,7,duplicate
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2447#issue-463623322,pull_request,2447,https://github.com/dead-claudia,0,pull_request,2431,https://github.com/boazblake,1,fixes
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/403#issuecomment-69004624,issue,403,https://github.com/ilog2000,11,issue,228,https://github.com/dudeman,4,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2452#issue-463940666,pull_request,2452,https://github.com/dead-claudia,2,issue,2526,https://github.com/ancms2600,8,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/pull/2464#issue-466012393,pull_request,2464,https://github.com/dead-claudia,0,pull_request,2453,https://github.com/dead-claudia,0,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/228#issuecomment-69029355,issue,228,https://github.com/dudeman,4,issue,404,https://github.com/StephanHoyer,1,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/1853#issuecomment-510789011,issue,1853,https://github.com/ludbek,7,pull_request,2458,https://github.com/dead-claudia,0,other
MithrilJS/mithril.js,https://github.com/MithrilJS/mithril.js/issues/413#issuecomment-83159498,issue,413,https://github.com/vivekimsit,225,issue,499,https://github.com/gilbert,113,other
