component,percentage,edge_count,max_possible,component_nodes
1693,50.0,1,2,"{404, 540}"
1698,50.0,1,2,"{533, 534}"
1714,33.33333333333333,2,6,"{245, 242, 509}"
1718,50.0,1,2,"{490, 501}"
1720,50.0,1,2,"{499, 419}"
1737,33.33333333333333,2,6,"{392, 478, 456}"
1758,50.0,1,2,"{453, 455}"
1759,50.0,1,2,"{214, 454}"
1768,50.0,1,2,"{433, 442}"
1772,14.444444444444443,13,90,"{416, 328, 428, 429, 434, 435, 436, 438, 411, 415}"
1779,50.0,1,2,"{425, 423}"
1785,50.0,1,2,"{414, 407}"
1786,23.333333333333332,7,30,"{355, 408, 377, 410, 412, 413}"
1789,50.0,1,2,"{402, 403}"
1790,50.0,1,2,"{345, 401}"
1793,25.0,3,12,"{152, 220, 397, 230}"
1813,50.0,1,2,"{368, 370}"
1820,50.0,1,2,"{360, 362}"
1822,50.0,1,2,"{60, 359}"
1833,33.33333333333333,2,6,"{336, 331, 332}"
1834,33.33333333333333,2,6,"{323, 327, 335}"
1837,50.0,1,2,"{329, 330}"
1840,50.0,1,2,"{304, 324}"
1842,50.0,1,2,"{317, 310}"
1844,50.0,1,2,"{312, 291}"
1850,33.33333333333333,2,6,"{297, 298, 299}"
1854,50.0,1,2,"{282, 293}"
1863,50.0,1,2,"{207, 279}"
1865,50.0,1,2,"{210, 275}"
1877,50.0,1,2,"{260, 261}"
1888,50.0,1,2,"{241, 244}"
1890,50.0,1,2,"{240, 239}"
1891,41.66666666666667,5,12,"{218, 219, 238, 211}"
1894,33.33333333333333,2,6,"{233, 234, 235}"
1910,25.0,5,20,"{199, 200, 201, 202, 204}"
1917,50.0,1,2,"{193, 190}"
1920,50.0,1,2,"{189, 157}"
1922,50.0,1,2,"{186, 187}"
1925,50.0,1,2,"{158, 182}"
1927,50.0,1,2,"{177, 180}"
1930,50.0,1,2,"{176, 143}"
1931,50.0,1,2,"{134, 175}"
1933,50.0,1,2,"{173, 165}"
1940,50.0,1,2,"{128, 166}"
1942,50.0,1,2,"{162, 163}"
1944,50.0,1,2,"{160, 153}"
1946,50.0,1,2,"{155, 156}"
1948,50.0,1,2,"{148, 151}"
1993,50.0,1,2,"{97, 93}"
1998,50.0,1,2,"{88, 91}"
2002,25.0,3,12,"{43, 67, 37, 86}"
2006,33.33333333333333,2,6,"{76, 77, 78}"
2007,33.33333333333333,2,6,"{40, 41, 75}"
2021,50.0,1,2,"{56, 55}"
2025,33.33333333333333,2,6,"{51, 45, 46}"
2036,50.0,1,2,"{32, 33}"
