component,percentage,edge_count,max_possible,component_nodes
1358,50.0,1,2,"{6082, 6100}"
1371,33.33333333333333,2,6,"{4008, 6083, 5115}"
1389,50.0,1,2,"{6051, 1719}"
1399,50.0,1,2,"{6024, 6028}"
1402,50.0,1,2,"{2141, 6022}"
1424,50.0,1,2,"{5965, 5983}"
1428,50.0,3,6,"{113, 5973, 5974}"
1432,33.33333333333333,2,6,"{5960, 4006, 1294}"
1435,50.0,1,2,"{5876, 5949}"
1443,50.0,1,2,"{4002, 5932}"
1452,50.0,1,2,"{5921, 1049}"
1462,33.33333333333333,2,6,"{5905, 2230, 2097}"
1464,33.33333333333333,2,6,"{5866, 5900, 5901}"
1469,50.0,1,2,"{5892, 5893}"
1494,50.0,1,2,"{5835, 5836}"
1497,50.0,1,2,"{5832, 5754}"
1512,50.0,1,2,"{5811, 5740}"
1516,50.0,1,2,"{5772, 5807}"
1528,50.0,1,2,"{5793, 967}"
1532,14.285714285714285,6,42,"{1154, 772, 902, 4041, 1998, 1045, 5789}"
1544,33.33333333333333,2,6,"{5777, 1627, 1413}"
1550,25.0,3,12,"{5209, 5770, 5211, 5222}"
1553,50.0,1,2,"{738, 5767}"
1557,50.0,1,2,"{5762, 5763}"
1558,50.0,1,2,"{3994, 5758}"
1559,50.0,1,2,"{5756, 5757}"
1561,50.0,1,2,"{5744, 5753}"
1564,50.0,3,6,"{5098, 4179, 5750}"
1571,50.0,1,2,"{5741, 118}"
1576,16.666666666666664,7,42,"{5093, 5099, 4173, 110, 5230, 5173, 4155}"
1579,50.0,1,2,"{5208, 5227}"
1582,50.0,1,2,"{5224, 5162}"
1588,50.0,1,2,"{5216, 5207}"
1591,50.0,1,2,"{5210, 5212}"
1601,50.0,3,6,"{5194, 5188, 5191}"
1606,11.11111111111111,10,90,"{5184, 2210, 1871, 882, 2483, 1972, 757, 856, 1081, 5183}"
1611,33.33333333333333,2,6,"{5177, 5178, 5174}"
1621,50.0,1,2,"{5163, 5164}"
1625,50.0,1,2,"{5156, 78}"
1626,50.0,1,2,"{4193, 5155}"
1628,50.0,1,2,"{5153, 2031}"
1640,7.142857142857142,13,182,"{2370, 1539, 1540, 1541, 1542, 2252, 2285, 5135, 4209, 4150, 2647, 2328, 1497, 1498}"
1645,33.33333333333333,2,6,"{5128, 97, 4028}"
1669,20.0,4,20,"{5089, 1127, 1199, 5073, 1144}"
1670,50.0,1,2,"{5088, 4215}"
1684,41.66666666666667,5,12,"{2250, 2243, 1762, 5069}"
1685,50.0,1,2,"{5068, 2253}"
1692,50.0,1,2,"{5057, 5058}"
1693,50.0,1,2,"{4172, 4223}"
1705,33.33333333333333,2,6,"{4206, 2406, 4207}"
1707,14.285714285714285,6,42,"{4163, 4005, 4166, 4204, 2574, 4056, 2654}"
1713,50.0,1,2,"{4197, 1311}"
1721,19.047619047619047,8,42,"{2501, 4105, 4087, 4185, 4157, 2142, 2143}"
1724,33.33333333333333,2,6,"{81, 4180, 4181}"
1738,33.33333333333333,4,12,"{2051, 4154, 1083, 1085}"
1739,50.0,1,2,"{4152, 4153}"
