component,percentage,fixes_count,edge_count,component_nodes
4053,0.0,0,4,"{4066, 3932, 3084, 3599}"
4068,0.0,0,1,"{3955, 4036}"
4071,0.0,0,1,"{4032, 3765}"
4077,0.0,0,1,"{490, 4004}"
4080,0.0,0,3,"{4000, 4001, 3998, 3999}"
4081,100.0,1,1,"{3994, 3995}"
4093,0.0,0,1,"{3945, 3954}"
4100,12.5,1,8,"{3936, 3904, 3754, 3915, 3916, 3914, 3919, 3900, 3903}"
4107,10.0,3,30,"{1556, 1558, 1278, 1566, 1317, 1575, 2730, 1580, 1464, 1610, 1611, 3917, 1513, 1521, 1527, 1913, 1531, 1277, 1534}"
4112,100.0,1,1,"{3907, 3909}"
4124,0.0,0,1,"{3888, 3826}"
4125,0.0,0,1,"{3631, 3887}"
4127,50.0,1,2,"{3875, 3883, 3359}"
4141,0.0,0,1,"{3851, 3852}"
4151,0.0,0,1,"{770, 3827}"
4165,0.0,0,11,"{3781, 1765, 1991, 2347, 1999, 2067, 2164, 2233, 2719}"
4166,0.0,0,1,"{3761, 3780}"
4172,20.0,1,5,"{2090, 2031, 2032, 3766, 2073, 2074}"
4212,100.0,1,1,"{3610, 3659}"
4214,0.0,0,1,"{2553, 3651}"
4215,50.0,1,2,"{3648, 3555, 3558}"
4245,0.0,0,13,"{1120, 3553, 1121, 1122, 2915, 2916, 2914, 2919, 2912, 1205, 1141, 2746, 2910, 2911}"
4251,0.0,0,1,"{3538, 351}"
4256,0.0,0,1,"{3521, 2891}"
4257,0.0,0,5,"{1585, 3411, 1655, 3416, 3517}"
4262,0.0,0,3,"{2156, 2309, 1861, 3501}"
4263,0.0,0,1,"{3498, 1875}"
4272,100.0,1,1,"{1899, 3469}"
4276,0.0,0,1,"{3458, 3459}"
4279,0.0,0,1,"{3452, 2335}"
4282,0.0,0,1,"{3306, 3438}"
4299,0.0,0,1,"{3384, 3381}"
4306,0.0,0,1,"{3251, 3357}"
4314,0.0,0,1,"{3298, 3335}"
4320,12.5,1,8,"{1888, 1450, 1454, 1973, 1365, 1371, 3324}"
4325,0.0,0,1,"{3313, 3305}"
4328,0.0,0,1,"{3296, 3188}"
4340,0.0,0,1,"{1249, 3262}"
4355,0.0,0,1,"{3060, 3215}"
4379,0.0,0,2,"{3148, 3149, 3116}"
4396,0.0,0,1,"{3091, 3092}"
4398,0.0,0,2,"{3088, 28, 223}"
4399,0.0,0,1,"{3052, 3085}"
4415,100.0,1,1,"{3057, 3058}"
4419,12.5,8,64,"{2177, 1671, 1806, 1679, 1680, 1681, 1682, 1683, 2196, 1685, 1684, 1687, 2200, 1689, 1690, 1691, 1692, 2205, 1694, 1695, 1696, 1697, 1698, 1699, 1700, 1701, 1702, 1958, 1832, 1688, 2094, 1715, 1716, 1718, 1721, 1726, 2239, 1859, 1693, 1809, 1736, 1738, 1868, 1741, 1949, 1487, 2257, 2260, 2261, 2004, 2263, 1885, 1889, 1891, 2406, 1898, 2284, 3053, 2288, 1776, 1904, 1906, 2041, 2042, 1787}"
4423,0.0,0,1,"{3048, 3032}"
4436,0.0,0,1,"{3014, 3031}"
4446,0.0,0,1,"{3010, 3011}"
4457,0.0,0,1,"{2980, 2982}"
4458,0.0,0,2,"{2979, 2973, 2974}"
4461,0.0,0,1,"{2972, 2975}"
4468,50.0,1,2,"{2881, 2179, 2964}"
4487,0.0,0,1,"{2803, 2941}"
4491,0.0,0,1,"{2937, 1826}"
4492,0.0,0,1,"{2936, 2926}"
4496,0.0,0,2,"{2928, 2931, 2862}"
4501,0.0,0,1,"{2922, 71}"
4506,0.0,0,2,"{2831, 2909, 2799}"
4509,0.0,0,1,"{2906, 2741}"
4510,0.0,0,1,"{2904, 2899}"
4513,0.0,0,2,"{2865, 2877, 2901}"
4524,50.0,1,2,"{2849, 2850, 2887}"
4545,0.0,0,2,"{2858, 858, 839}"
4546,0.0,0,13,"{896, 1505, 1922, 1923, 1924, 1574, 2857, 1966, 2037}"
4547,0.0,0,1,"{1605, 2853}"
4548,0.0,0,1,"{2851, 2852}"
4549,33.33333333333333,1,3,"{2848, 2838, 2839}"
4551,100.0,1,1,"{2845, 2846}"
4560,0.0,0,2,"{2832, 2763, 2752}"
4563,0.0,0,1,"{2825, 2811}"
4566,0.0,0,1,"{2425, 2822}"
4580,66.66666666666666,2,3,"{2800, 2805, 2798}"
4583,0.0,0,1,"{2797, 2758}"
4593,0.0,0,5,"{2784, 2754, 2757, 2759, 2431}"
4596,0.0,0,1,"{2781, 2695}"
4598,100.0,1,1,"{2777, 2778}"
4606,100.0,2,2,"{2768, 2762, 2767}"
4608,66.66666666666666,2,3,"{2761, 2418, 2353}"
4613,0.0,0,2,"{2568, 2427, 2751}"
4614,50.0,1,2,"{2748, 2749, 2750}"
4618,0.0,0,4,"{2489, 2739, 2742, 2527}"
4624,0.0,0,1,"{2729, 2724}"
4625,0.0,0,2,"{2728, 2726, 2727}"
4637,0.0,0,3,"{2537, 2658, 2653, 2709}"
4640,0.0,0,6,"{2706, 2578, 2650, 2647, 2586}"
4642,0.0,0,2,"{2704, 1441, 1432}"
4643,0.0,0,1,"{2685, 2703}"
4648,0.0,0,2,"{2698, 2556, 2542}"
4654,25.0,1,4,"{2691, 2632, 1983, 2618, 2623}"
4669,0.0,0,1,"{2670, 2671}"
4683,33.33333333333333,1,3,"{2614, 2582, 2646, 2583}"
4689,0.0,0,2,"{2640, 2570, 2634}"
4692,25.0,1,4,"{2562, 2637, 2606, 2607, 2557}"
4696,0.0,0,1,"{2629, 2630}"
4698,0.0,0,4,"{2627, 2610, 2611, 2616, 2617}"
4700,0.0,0,1,"{2595, 2622}"
4704,0.0,0,1,"{2609, 2605}"
4711,0.0,0,2,"{2592, 2593, 2594}"
4718,0.0,0,7,"{904, 2540, 2161, 2584, 2172}"
4723,0.0,0,1,"{2574, 2575}"
4724,0.0,0,1,"{2571, 2573}"
4730,100.0,1,1,"{2558, 2559}"
4733,100.0,1,1,"{2552, 2533}"
4734,50.0,1,2,"{2543, 2532, 2551}"
4735,0.0,0,1,"{2544, 2550}"
4741,0.0,0,1,"{2536, 2534}"
4747,0.0,0,1,"{2514, 2524}"
4751,0.0,0,2,"{2507, 2510, 2518}"
4752,100.0,1,1,"{2516, 2517}"
4753,0.0,0,1,"{2513, 2515}"
4760,0.0,0,18,"{2496, 2497, 2501, 2492, 2482, 2484, 2490, 2460, 2462}"
4778,0.0,0,1,"{2470, 2471}"
4785,0.0,0,2,"{2227, 2461, 2302}"
4788,0.0,0,1,"{2315, 2454}"
4792,75.0,3,4,"{2408, 2409, 2348, 2446, 2447}"
4793,0.0,0,3,"{2328, 2445, 2437}"
4794,0.0,0,2,"{2433, 2444, 2439}"
4800,0.0,0,3,"{2321, 2434, 2322}"
4805,100.0,1,1,"{2424, 2426}"
4813,100.0,1,1,"{2413, 2414}"
4817,40.0,2,5,"{1637, 2407, 1644, 1708, 1658}"
4821,0.0,0,1,"{2401, 2006}"
4827,0.0,0,1,"{2395, 2332}"
4829,0.0,0,1,"{2393, 2317}"
4832,0.0,0,6,"{2370, 2374, 2375, 465, 2390, 1814, 505}"
4835,10.0,1,10,"{2369, 2373, 2382, 2383, 2352, 2385, 2386, 2387, 2355, 2359}"
4839,0.0,0,5,"{2377, 2379, 2356, 2358, 1054}"
4840,100.0,2,2,"{2361, 2378, 2043}"
4859,0.0,0,1,"{2228, 2341}"
4867,0.0,0,1,"{2330, 2316}"
4869,0.0,0,1,"{2299, 2327}"
4870,0.0,0,1,"{2323, 2325}"
4873,0.0,0,2,"{2148, 2134, 2319}"
4875,0.0,0,3,"{2176, 2313, 2174, 2175}"
4876,12.5,1,8,"{2279, 2312, 2280, 2250, 2285, 1713, 2293, 2264, 2266}"
4884,37.5,3,8,"{2240, 2244, 2278, 2289, 2290, 2292, 2294, 2270, 1343}"
4910,25.0,1,4,"{2211, 2223, 2136, 2201, 2202}"
4915,7.6923076923076925,1,13,"{1473, 614, 2215, 680, 394, 395, 557, 2093, 307, 2133, 794, 1852}"
4919,0.0,0,4,"{655, 2204, 2198, 2207}"
4923,0.0,0,1,"{2188, 2190}"
4928,0.0,0,3,"{2180, 1926, 639}"
4929,33.33333333333333,1,3,"{2147, 2171, 2127}"
4940,0.0,0,2,"{2152, 2144, 2140}"
4941,0.0,0,1,"{64, 2151}"
4942,0.0,0,3,"{1792, 1369, 478, 2150}"
4948,0.0,0,1,"{944, 2135}"
4950,100.0,1,1,"{2129, 2130}"
4971,0.0,0,1,"{2009, 2098}"
4972,0.0,0,1,"{2097, 1971}"
4981,0.0,0,4,"{2081, 2082, 2066, 2011}"
4983,0.0,0,1,"{1929, 2078}"
4985,0.0,0,1,"{2072, 2076}"
4991,0.0,0,1,"{2062, 2054}"
4999,0.0,0,1,"{2052, 2053}"
5022,0.0,0,1,"{2012, 1895}"
5030,0.0,0,1,"{1996, 1997}"
5035,0.0,0,2,"{1988, 1989, 303}"
5036,0.0,0,1,"{1986, 1987}"
5040,0.0,0,1,"{1960, 1981}"
5043,0.0,0,1,"{1977, 1955}"
5047,0.0,0,1,"{1962, 1970}"
5048,100.0,1,1,"{1969, 1925}"
5051,0.0,0,2,"{1944, 1953, 1963}"
5054,0.0,0,5,"{1957, 177, 1876, 85, 122, 606}"
5072,0.0,0,2,"{1136, 1901, 1935}"
5074,0.0,0,1,"{1933, 663}"
5082,0.0,0,3,"{969, 1916, 677, 1836}"
5093,100.0,1,1,"{1900, 1879}"
5099,0.0,0,5,"{553, 554, 719, 1874, 1887}"
5106,50.0,1,2,"{1435, 1878, 1431}"
5109,0.0,0,15,"{1123, 1124, 1157, 1126, 1065, 1872, 882, 1075, 1044, 1076, 1046, 1144, 1114, 1051, 1055}"
5114,0.0,0,2,"{1865, 1866, 1745}"
5121,100.0,1,1,"{1856, 1642}"
5124,0.0,0,1,"{1842, 1853}"
5125,0.0,0,1,"{1851, 1845}"
5130,0.0,0,5,"{549, 550, 487, 566, 1846, 286}"
5137,0.0,0,1,"{822, 1830}"
5139,0.0,0,6,"{1827, 899, 1768, 1801, 19}"
5152,33.33333333333333,1,3,"{1811, 1667, 1727}"
5153,100.0,1,1,"{1810, 199}"
5162,0.0,0,1,"{818, 1798}"
5177,100.0,1,1,"{1781, 1254}"
5180,0.0,0,8,"{1608, 1609, 1616, 1232, 1778, 210}"
5183,0.0,0,1,"{1282, 1774}"
5192,18.181818181818183,2,11,"{768, 1761, 1760, 610, 131, 906, 908, 781, 400, 401, 722}"
5193,0.0,0,2,"{1737, 934, 1759}"
5199,0.0,0,1,"{1750, 1751}"
5202,100.0,1,1,"{1744, 1746}"
5205,0.0,0,1,"{1739, 1723}"
5215,0.0,0,2,"{1704, 1717, 1447}"
5217,0.0,0,1,"{1712, 1707}"
5220,0.0,0,2,"{1666, 580, 1709}"
5223,0.0,0,1,"{1604, 1686}"
5224,100.0,1,1,"{1638, 1678}"
5226,0.0,0,1,"{1672, 1676}"
5228,0.0,0,1,"{1674, 1503}"
5242,0.0,0,1,"{1648, 1563}"
5249,0.0,0,1,"{1635, 1636}"
5257,0.0,0,1,"{1626, 1627}"
5262,0.0,0,2,"{1619, 1620, 575}"
5269,0.0,0,1,"{1606, 1607}"
5271,0.0,0,1,"{1602, 1421}"
5282,0.0,0,1,"{1570, 1588}"
5283,0.0,0,5,"{289, 290, 1101, 627, 1587, 245}"
5300,50.0,1,2,"{1553, 1229, 1239}"
5302,0.0,0,2,"{1385, 1549, 1550}"
5306,0.0,0,1,"{1488, 1543}"
5330,100.0,1,1,"{1510, 1407}"
5336,0.0,0,1,"{1498, 1501}"
5352,0.0,0,1,"{1475, 1476}"
5360,0.0,0,3,"{1208, 1465, 1193, 1191}"
5366,0.0,0,2,"{513, 1453, 1445}"
5372,100.0,1,1,"{1443, 1439}"
5388,0.0,0,2,"{1411, 1412, 1413}"
5398,66.66666666666666,2,3,"{1374, 1245, 1398, 1375}"
5399,0.0,0,3,"{170, 1395, 1396, 1362}"
5403,100.0,1,1,"{1322, 1389}"
5404,0.0,0,1,"{1378, 1388}"
5405,0.0,0,2,"{1387, 884, 1227}"
5408,0.0,0,1,"{1382, 1255}"
5425,0.0,0,9,"{1352, 1353, 1324, 1325, 1326, 1327, 1328, 1329}"
5426,0.0,0,1,"{1346, 1351}"
5430,0.0,0,3,"{1323, 1330, 1347, 1284}"
5431,100.0,1,1,"{1345, 1283}"
5434,0.0,0,1,"{1307, 1341}"
5435,100.0,1,1,"{1340, 1166}"
5438,0.0,0,1,"{1336, 1195}"
5441,100.0,1,1,"{1333, 1167}"
5467,0.0,0,1,"{1291, 1279}"
5472,0.0,0,1,"{1266, 1285}"
5479,100.0,1,1,"{1272, 1260}"
5484,0.0,0,1,"{1267, 1262}"
5488,0.0,0,1,"{1234, 1261}"
5494,0.0,0,1,"{1248, 1251}"
5500,100.0,1,1,"{1242, 1231}"
5505,100.0,1,1,"{1233, 1236}"
5513,100.0,1,1,"{1216, 1222}"
5519,0.0,0,1,"{1213, 1215}"
5527,0.0,0,1,"{1201, 1204}"
5536,0.0,0,3,"{827, 44, 1181, 1190}"
5544,0.0,0,1,"{1182, 615}"
5546,0.0,0,1,"{1179, 758}"
5555,0.0,0,1,"{1170, 1159}"
5572,0.0,0,3,"{1148, 1085, 1142}"
5584,0.0,0,3,"{1073, 1132, 661, 982}"
5588,0.0,0,2,"{1128, 25, 341}"
5595,0.0,0,2,"{1113, 1069, 1071}"
5628,0.0,0,2,"{684, 317, 1070}"
5644,0.0,0,13,"{960, 961, 948, 1047, 950, 951, 952, 953, 954, 955, 956, 957, 958, 959}"
5650,0.0,0,1,"{1006, 1023}"
5666,0.0,0,2,"{1003, 998, 999}"
5673,0.0,0,1,"{992, 993}"
5678,0.0,0,1,"{987, 190}"
5679,0.0,0,1,"{978, 986}"
5683,0.0,0,2,"{883, 980, 971}"
5684,0.0,0,3,"{17, 850, 979, 813}"
5696,0.0,0,2,"{945, 949, 941}"
5700,25.0,1,4,"{938, 940, 942, 847, 924}"
5703,0.0,0,1,"{922, 935}"
5720,0.0,0,1,"{909, 910}"
5741,0.0,0,1,"{81, 876}"
5772,100.0,1,1,"{833, 834}"
5780,0.0,0,1,"{69, 823}"
5786,0.0,0,1,"{805, 815}"
5788,0.0,0,3,"{202, 812, 50, 189}"
5797,0.0,0,1,"{381, 799}"
5803,0.0,0,1,"{788, 775}"
5804,25.0,1,4,"{784, 504, 787, 726}"
5807,0.0,0,2,"{596, 740, 782}"
5809,0.0,0,1,"{778, 668}"
5819,0.0,0,1,"{763, 742}"
5827,0.0,0,1,"{753, 323}"
5833,0.0,0,2,"{745, 489, 734}"
5846,0.0,0,1,"{728, 462}"
5854,0.0,0,1,"{708, 717}"
5861,0.0,0,3,"{512, 355, 700, 709}"
5878,0.0,0,1,"{532, 687}"
5881,0.0,0,3,"{673, 682, 635, 676}"
5887,0.0,0,1,"{672, 66}"
5944,0.0,0,1,"{517, 597}"
5950,0.0,0,1,"{589, 558}"
5953,0.0,0,1,"{586, 18}"
5957,0.0,0,2,"{539, 581, 582}"
5999,0.0,0,2,"{428, 430, 526}"
6052,0.0,0,1,"{345, 457}"
6059,0.0,0,2,"{448, 43, 68}"
6068,0.0,0,2,"{333, 95, 439}"
6093,0.0,0,1,"{297, 411}"
6104,0.0,0,1,"{397, 398}"
6120,0.0,0,1,"{376, 306}"
6135,100.0,1,1,"{358, 359}"
6150,0.0,0,1,"{339, 38}"
6185,0.0,0,1,"{160, 295}"
6190,0.0,0,1,"{133, 287}"
6218,0.0,0,2,"{112, 108, 253}"
6249,0.0,0,2,"{218, 11, 197}"
6252,0.0,0,1,"{14, 215}"
6293,0.0,0,1,"{163, 86}"
6355,0.0,0,1,"{82, 83}"
6374,0.0,0,2,"{21, 53, 22}"
