component,percentage,edge_count,max_possible,component_nodes
1494,50.0,1,2,"{3715, 3716}"
1501,50.0,3,6,"{3704, 3697, 3698}"
1502,50.0,1,2,"{3702, 3703}"
1503,50.0,1,2,"{1392, 3701}"
1508,50.0,1,2,"{3379, 3693}"
1514,9.047619047619047,19,210,"{3650, 2939, 3366, 3067, 1704, 1644, 3660, 3408, 3634, 1939, 3667, 1623, 3065, 3675, 1821}"
1516,50.0,1,2,"{3673, 3670}"
1519,50.0,1,2,"{3565, 3669}"
1524,50.0,1,2,"{3649, 3657}"
1530,50.0,1,2,"{3617, 3618}"
1531,33.33333333333333,2,6,"{3608, 3595, 3614}"
1532,50.0,1,2,"{3609, 3610}"
1533,50.0,1,2,"{3605, 3607}"
1537,9.090909090909092,12,132,"{2176, 1602, 1738, 3598, 1744, 1745, 3570, 1360, 947, 2393, 2394, 3551}"
1540,33.33333333333333,2,6,"{3531, 3508, 3589}"
1542,20.0,4,20,"{3535, 3540, 3575, 3544, 3582}"
1543,50.0,1,2,"{3572, 3580}"
1544,50.0,1,2,"{3569, 3515}"
1546,50.0,1,2,"{3498, 3562}"
1550,50.0,1,2,"{3530, 3546}"
1551,50.0,1,2,"{3541, 3543}"
1553,50.0,1,2,"{3538, 3533}"
1554,50.0,1,2,"{3537, 3534}"
1557,50.0,1,2,"{3526, 3527}"
1559,50.0,1,2,"{3521, 3437}"
1560,50.0,1,2,"{3518, 3519}"
1561,33.33333333333333,2,6,"{3512, 3513, 3514}"
1562,50.0,1,2,"{3484, 3511}"
1566,50.0,1,2,"{3504, 3503}"
1572,50.0,1,2,"{3477, 3479}"
1574,50.0,1,2,"{3474, 3236}"
1577,33.33333333333333,2,6,"{3452, 3468, 3373}"
1579,50.0,1,2,"{3462, 3455}"
1586,50.0,1,2,"{3438, 3439}"
1587,20.0,4,20,"{3425, 3426, 3432, 2285, 2286}"
1592,50.0,1,2,"{3418, 3421}"
1595,50.0,1,2,"{3404, 3406}"
1597,20.0,4,20,"{3396, 3397, 3398, 3401, 3403}"
1598,50.0,1,2,"{3402, 3076}"
1602,50.0,1,2,"{3393, 3343}"
1603,33.33333333333333,2,6,"{3392, 3356, 3357}"
1604,50.0,3,6,"{3388, 3390, 3391}"
1609,50.0,1,2,"{3345, 3372}"
1613,25.0,3,12,"{3297, 3347, 3284, 3305}"
1614,50.0,1,2,"{3346, 2811}"
1615,33.33333333333333,2,6,"{3344, 3340, 2023}"
1618,12.5,7,56,"{3328, 3267, 3268, 3334, 3336, 3318, 3222, 3326}"
1619,50.0,1,2,"{3330, 2951}"
1621,25.0,3,12,"{3320, 2066, 2400, 2981}"
1624,50.0,1,2,"{3306, 3309}"
1630,50.0,1,2,"{3291, 3292}"
1632,50.0,1,2,"{3288, 3287}"
1637,50.0,1,2,"{3078, 3271}"
1639,50.0,1,2,"{3262, 3231}"
1641,25.0,3,12,"{3218, 3251, 3252, 3037}"
1643,33.33333333333333,2,6,"{3244, 3237, 3239}"
1646,50.0,1,2,"{3240, 3232}"
1647,33.33333333333333,2,6,"{3176, 3233, 3177}"
1650,50.0,1,2,"{3226, 3227}"
1651,25.0,3,12,"{896, 2468, 3220, 2485}"
1655,25.0,3,12,"{3200, 3186, 3195, 3194}"
1656,50.0,1,2,"{3197, 3198}"
1659,50.0,1,2,"{3190, 3191}"
1660,50.0,1,2,"{3188, 3189}"
1663,50.0,1,2,"{3179, 3181}"
1665,50.0,1,2,"{3173, 3174}"
1667,50.0,1,2,"{3168, 3169}"
1668,50.0,1,2,"{3157, 3150}"
1670,33.33333333333333,2,6,"{2609, 3154, 2797}"
1673,33.33333333333333,2,6,"{3137, 3134, 3129}"
1675,50.0,1,2,"{3126, 3127}"
1684,50.0,1,2,"{3083, 3101}"
1685,25.0,3,12,"{2412, 2437, 3070, 3095}"
1688,50.0,1,2,"{3086, 3087}"
1695,50.0,1,2,"{3058, 3019}"
1697,33.33333333333333,4,12,"{3056, 3034, 3035, 3032}"
1700,50.0,1,2,"{1968, 3050}"
1701,50.0,1,2,"{3048, 3049}"
1708,25.0,3,12,"{2915, 2916, 3029, 3007}"
1712,50.0,1,2,"{3002, 3006}"
1713,50.0,1,2,"{3004, 3005}"
1715,50.0,1,2,"{3000, 2999}"
1718,33.33333333333333,4,12,"{2920, 2994, 2972, 2974}"
1719,50.0,1,2,"{2993, 2978}"
1722,50.0,1,2,"{2979, 2925}"
1725,50.0,1,2,"{2966, 2967}"
1729,50.0,1,2,"{2878, 2958}"
1730,50.0,1,2,"{2952, 2957}"
1736,25.0,3,12,"{2929, 2724, 2932, 2711}"
1738,50.0,1,2,"{2924, 2917}"
1739,50.0,1,2,"{2923, 2919}"
1740,50.0,1,2,"{2913, 2914}"
1743,50.0,1,2,"{2907, 2908}"
1744,50.0,1,2,"{2906, 2882}"
1745,50.0,1,2,"{2904, 2903}"
1746,50.0,3,6,"{2896, 2898, 2902}"
1748,30.0,6,20,"{2881, 2899, 2872, 2873, 2875}"
1751,50.0,1,2,"{2860, 2893}"
1752,50.0,1,2,"{2891, 2892}"
1753,50.0,1,2,"{2889, 2890}"
1756,50.0,1,2,"{2883, 975}"
1757,11.11111111111111,10,90,"{2880, 1987, 2347, 2348, 2380, 2385, 2194, 2386, 2357, 2358}"
1758,33.33333333333333,2,6,"{2876, 2877, 2879}"
1760,50.0,1,2,"{2769, 2871}"
1761,50.0,1,2,"{2869, 2870}"
1764,50.0,1,2,"{2861, 2862}"
1765,50.0,3,6,"{2824, 2825, 2855}"
1767,50.0,1,2,"{2846, 2847}"
1768,50.0,1,2,"{2842, 2839}"
1773,50.0,1,2,"{2827, 2828}"
1774,50.0,1,2,"{2826, 2813}"
1781,50.0,1,2,"{2808, 2807}"
1783,50.0,1,2,"{2798, 2799}"
1795,50.0,1,2,"{2761, 2735}"
1800,50.0,1,2,"{2754, 2755}"
1801,16.666666666666664,5,30,"{2720, 2753, 2730, 2698, 2706, 2739}"
1803,50.0,1,2,"{2747, 2749}"
1810,50.0,1,2,"{1338, 2732}"
1818,25.0,3,12,"{2688, 2713, 2715, 2615}"
1823,50.0,1,2,"{2674, 2708}"
1826,50.0,1,2,"{2699, 2691}"
1827,50.0,1,2,"{2697, 2694}"
1828,50.0,1,2,"{2696, 2630}"
1843,33.33333333333333,2,6,"{2546, 2651, 2549}"
1844,50.0,1,2,"{2649, 2646}"
1852,50.0,1,2,"{2608, 2613}"
1861,50.0,1,2,"{2596, 2597}"
1868,50.0,1,2,"{2579, 2580}"
1874,33.33333333333333,2,6,"{2569, 2517, 2518}"
1877,50.0,1,2,"{2433, 2566}"
1878,50.0,1,2,"{2435, 2565}"
1879,50.0,1,2,"{2563, 2564}"
1880,50.0,1,2,"{2561, 2562}"
1888,50.0,1,2,"{2550, 2551}"
1892,50.0,1,2,"{2539, 2542}"
1907,50.0,1,2,"{2521, 2514}"
1917,50.0,1,2,"{2505, 2493}"
1922,12.5,7,56,"{2496, 2178, 2434, 2180, 2440, 2480, 2459, 2462}"
1925,50.0,1,2,"{2491, 1662}"
1927,50.0,1,2,"{2486, 2487}"
1928,33.33333333333333,2,6,"{2476, 2483, 2484}"
1930,50.0,1,2,"{1865, 2479}"
1931,50.0,3,6,"{2436, 1965, 2478}"
1935,50.0,1,2,"{2467, 2470}"
1936,20.0,4,20,"{2432, 2463, 2458, 2461, 2431}"
1941,23.333333333333332,7,30,"{1699, 2447, 2448, 2449, 884, 2454}"
1946,50.0,1,2,"{2426, 2444}"
1949,33.33333333333333,2,6,"{2419, 2413, 2439}"
1951,26.190476190476193,11,42,"{2065, 2227, 2197, 2233, 2234, 2429, 2073}"
1958,33.33333333333333,2,6,"{2416, 2417, 2397}"
1961,50.0,1,2,"{2408, 2398}"
1978,50.0,1,2,"{2376, 2356}"
1983,33.33333333333333,2,6,"{2339, 2340, 2367}"
1987,50.0,3,6,"{2360, 2363, 2359}"
1993,33.33333333333333,2,6,"{1848, 2338, 1403}"
1995,13.88888888888889,10,72,"{2147, 2309, 2310, 2315, 2316, 2317, 2172, 2238, 2335}"
1997,50.0,3,6,"{2330, 2332, 2333}"
2009,50.0,1,2,"{2281, 2278}"
2024,33.33333333333333,2,6,"{2249, 2250, 2243}"
2029,50.0,1,2,"{2145, 2239}"
2030,50.0,1,2,"{1673, 2235}"
2039,50.0,1,2,"{2208, 2195}"
2040,50.0,1,2,"{2206, 2207}"
2041,20.0,6,30,"{256, 2150, 2202, 2203, 2204, 2205}"
2046,50.0,1,2,"{2186, 2187}"
2049,50.0,1,2,"{2015, 2175}"
2053,33.33333333333333,2,6,"{2160, 2153, 2151}"
2055,50.0,1,2,"{2152, 2157}"
2056,50.0,1,2,"{2148, 2149}"
2059,33.33333333333333,2,6,"{2010, 2140, 2142}"
2063,50.0,1,2,"{2130, 2030}"
2065,50.0,1,2,"{2128, 2003}"
2066,50.0,1,2,"{1961, 2125}"
2087,50.0,1,2,"{2089, 1988}"
2098,33.33333333333333,2,6,"{2067, 2068, 2069}"
2107,50.0,1,2,"{2048, 2049}"
2112,50.0,1,2,"{2038, 2039}"
2140,33.33333333333333,2,6,"{1976, 1970, 1981}"
2141,50.0,1,2,"{1376, 1980}"
2145,50.0,1,2,"{1969, 1805}"
2153,50.0,1,2,"{1955, 1950}"
2174,50.0,1,2,"{1860, 1918}"
2178,50.0,1,2,"{1504, 1913}"
2182,50.0,1,2,"{1908, 1909}"
2190,33.33333333333333,4,12,"{1889, 1690, 1260, 1303}"
2191,50.0,1,2,"{1327, 1887}"
2193,50.0,1,2,"{1689, 1883}"
2194,50.0,1,2,"{1882, 1660}"
2196,50.0,1,2,"{1880, 1604}"
2199,50.0,1,2,"{1788, 1877}"
2200,50.0,1,2,"{1876, 1855}"
2205,50.0,1,2,"{1870, 1871}"
2207,50.0,1,2,"{1866, 1867}"
2216,33.33333333333333,2,6,"{1489, 1851, 1180}"
2220,50.0,1,2,"{1841, 1636}"
2227,50.0,1,2,"{1833, 1333}"
2230,50.0,1,2,"{1824, 1825}"
2234,50.0,1,2,"{1818, 1462}"
2236,50.0,1,2,"{1816, 1395}"
2238,50.0,1,2,"{531, 1814}"
2241,50.0,3,6,"{1808, 1809, 1732}"
2246,30.0,6,20,"{1666, 1800, 1577, 1706, 1434}"
2248,11.363636363636363,15,132,"{1474, 1795, 1475, 1479, 1546, 1451, 1424, 1429, 1497, 1498, 1531, 1503}"
2256,50.0,1,2,"{1652, 1783}"
2263,50.0,1,2,"{1772, 1774}"
2266,50.0,1,2,"{1769, 1770}"
2269,50.0,1,2,"{1708, 1764}"
2286,50.0,1,2,"{1740, 1687}"
2312,33.33333333333333,2,6,"{1603, 1684, 1677}"
2314,50.0,1,2,"{1669, 1679}"
2317,23.333333333333332,7,30,"{1672, 1512, 1578, 1649, 1529, 1630}"
2319,50.0,1,2,"{1552, 1670}"
2320,50.0,1,2,"{1668, 1606}"
2323,50.0,1,2,"{1661, 1367}"
2329,33.33333333333333,2,6,"{1650, 1653, 1654}"
2330,50.0,1,2,"{1643, 1651}"
2340,50.0,1,2,"{1616, 1627}"
2351,16.666666666666664,7,42,"{1600, 1556, 1493, 1495, 1499, 1500, 1565}"
2352,50.0,1,2,"{1306, 1599}"
2379,50.0,1,2,"{1557, 1559}"
2386,50.0,1,2,"{1548, 1549}"
2388,33.33333333333333,2,6,"{1536, 1545, 1010}"
2393,50.0,1,2,"{1537, 1539}"
2394,50.0,1,2,"{1538, 1517}"
2407,50.0,1,2,"{1308, 1518}"
2413,50.0,1,2,"{1507, 1492}"
2420,50.0,1,2,"{1467, 1485}"
2431,33.33333333333333,2,6,"{713, 1469, 831}"
2434,50.0,1,2,"{1465, 1455}"
2441,50.0,1,2,"{1449, 1411}"
2445,33.33333333333333,2,6,"{1440, 1443, 1427}"
2452,50.0,1,2,"{1432, 1433}"
2461,25.0,3,12,"{1361, 1420, 977, 1373}"
2475,50.0,1,2,"{1400, 1399}"
2480,50.0,1,2,"{1336, 1393}"
2486,33.33333333333333,2,6,"{1379, 1380, 1381}"
2488,16.666666666666664,7,42,"{1377, 1346, 1286, 1287, 1039, 1072, 1041}"
2489,50.0,1,2,"{1372, 1093}"
2496,50.0,1,2,"{1357, 1359}"
2516,50.0,1,2,"{1322, 1323}"
2519,20.0,4,20,"{611, 1315, 1316, 1275, 701}"
2520,50.0,1,2,"{1265, 1314}"
2521,50.0,1,2,"{1312, 1289}"
2525,14.285714285714285,8,56,"{1161, 1292, 1261, 1045, 1238, 1272, 1273, 1307}"
2534,50.0,1,2,"{1281, 1294}"
2538,50.0,1,2,"{1283, 1284}"
2541,33.33333333333333,2,6,"{1276, 1278, 1279}"
2547,50.0,1,2,"{1257, 1267}"
2557,20.0,4,20,"{1217, 1240, 1241, 1178, 1246}"
2559,50.0,1,2,"{1242, 1244}"
2575,50.0,1,2,"{1212, 997}"
2578,33.33333333333333,4,12,"{912, 1205, 622, 911}"
2580,50.0,1,2,"{1192, 1202}"
2592,9.89010989010989,18,182,"{1185, 739, 707, 727, 1132, 465, 466, 785, 725, 662, 694, 1175, 1179, 1183}"
2606,33.33333333333333,4,12,"{1125, 1146, 1147, 1157}"
2630,50.0,1,2,"{1124, 1055}"
2646,50.0,1,2,"{1105, 1106}"
2651,50.0,1,2,"{1098, 1086}"
2658,50.0,3,6,"{1074, 1083, 1084}"
2659,50.0,1,2,"{1082, 1042}"
2667,50.0,1,2,"{1058, 1053}"
2681,33.33333333333333,2,6,"{993, 1034, 995}"
2697,50.0,1,2,"{1011, 1007}"
2698,50.0,1,2,"{760, 1009}"
2699,50.0,1,2,"{1008, 61}"
2712,50.0,1,2,"{730, 987}"
2720,50.0,1,2,"{949, 974}"
2728,16.666666666666664,5,30,"{964, 587, 588, 593, 306, 83}"
2738,50.0,1,2,"{890, 951}"
2749,50.0,1,2,"{937, 386}"
2760,33.33333333333333,4,12,"{922, 923, 918, 919}"
2767,50.0,1,2,"{905, 910}"
2788,50.0,3,6,"{869, 853, 870}"
2789,33.33333333333333,2,6,"{636, 868, 751}"
2794,50.0,1,2,"{857, 863}"
2797,33.33333333333333,2,6,"{856, 770, 775}"
2805,33.33333333333333,2,6,"{845, 846, 847}"
2807,50.0,1,2,"{841, 842}"
2819,16.666666666666664,7,42,"{768, 812, 815, 788, 823, 794, 827}"
2824,50.0,1,2,"{819, 814}"
2830,50.0,1,2,"{57, 810}"
2835,50.0,1,2,"{804, 805}"
2839,50.0,1,2,"{749, 797}"
2852,50.0,1,2,"{778, 779}"
2875,35.0,7,20,"{745, 719, 698, 700, 702}"
2882,33.33333333333333,2,6,"{337, 734, 254}"
2894,50.0,1,2,"{712, 711}"
2895,50.0,1,2,"{708, 710}"
2907,50.0,1,2,"{689, 687}"
2915,33.33333333333333,2,6,"{673, 669, 655}"
2919,50.0,1,2,"{666, 659}"
2923,33.33333333333333,2,6,"{656, 461, 462}"
2959,50.0,1,2,"{603, 606}"
2965,25.0,3,12,"{529, 596, 532, 556}"
2969,33.33333333333333,2,6,"{579, 220, 589}"
2972,50.0,1,2,"{580, 479}"
2977,33.33333333333333,2,6,"{572, 357, 316}"
2984,50.0,1,2,"{562, 563}"
2986,33.33333333333333,2,6,"{560, 314, 319}"
2993,50.0,1,2,"{547, 550}"
2996,50.0,1,2,"{545, 530}"
3017,50.0,1,2,"{509, 351}"
3022,50.0,1,2,"{364, 503}"
3027,12.5,7,56,"{324, 495, 496, 436, 469, 246, 471, 383}"
3038,50.0,1,2,"{480, 481}"
3077,50.0,1,2,"{428, 422}"
3082,16.666666666666664,5,30,"{421, 299, 274, 338, 340, 415}"
3097,33.33333333333333,2,6,"{208, 397, 199}"
3121,50.0,1,2,"{369, 342}"
3126,33.33333333333333,2,6,"{360, 354, 363}"
3138,50.0,1,2,"{313, 343}"
3154,50.0,1,2,"{291, 309}"
3157,50.0,1,2,"{304, 298}"
3166,50.0,1,2,"{292, 261}"
3172,50.0,1,2,"{280, 273}"
3183,20.0,4,20,"{257, 258, 259, 260, 265}"
3188,50.0,1,2,"{251, 252}"
3191,50.0,1,2,"{248, 170}"
3198,50.0,1,2,"{235, 231}"
3217,33.33333333333333,2,6,"{210, 179, 183}"
3228,50.0,1,2,"{190, 191}"
3249,20.0,4,20,"{160, 148, 150, 154, 159}"
3259,50.0,1,2,"{137, 141}"
3263,50.0,1,2,"{85, 133}"
3266,50.0,1,2,"{130, 122}"
3287,50.0,1,2,"{106, 107}"
3288,33.33333333333333,2,6,"{105, 62, 103}"
3294,14.285714285714285,6,42,"{74, 76, 87, 88, 89, 92, 95}"
